img,differences,change
train_65.png,"[0.033348821103572845, 0.01821691170334816, 0.009038107469677925, 0.011224322021007538, 0.01672854647040367, 0.0012731699971482158, 0.00024948781356215477, 0.001994773745536804, 0.031535804271698, 0.0003915988199878484, 0.0010601915419101715, 0.0007881679339334369, 0.002802580362185836, 0.015571407973766327, 7.542944513261318e-05, 0.004948287736624479, 0.03159870579838753, 0.00029561377596110106, 0.0021195525769144297, 0.014145243912935257, 0.07525154203176498, 0.00014575495151802897, 0.04609771817922592, 0.003862987272441387, 0.0006746053695678711, 0.009933184832334518, 0.2817968428134918, 0.054622575640678406, 0.004206198267638683, 0.06223819777369499, 0.02272510528564453, 0.6436222791671753]",1
train_66.png,"[0.012763100676238537, 0.021413449198007584, 0.000841435743495822, 0.01918020099401474, 0.005053832661360502, 0.003760810475796461, 0.0012596664018929005, 0.0019155455520376563, 0.03780939429998398, 0.0009467165218666196, 0.002658003242686391, 0.00011860275117214769, 0.01304600015282631, 0.033645279705524445, 9.004739695228636e-06, 0.000796356238424778, 0.009379944764077663, 0.00023046710703056306, 0.0015296703204512596, 0.0007495656609535217, 0.26402777433395386, 0.0001342747127637267, 0.010792415589094162, 0.00354071706533432, 0.0023040687665343285, 0.0007569678127765656, 0.0026665041223168373, 0.0038427230902016163, 0.0074363891035318375, 0.042379822582006454, 0.022094866260886192, 0.5194443464279175]",1
train_67.png,"[0.006856983527541161, 0.00108235701918602, 0.0031864498741924763, 0.004858424887061119, 0.0011862835381180048, 0.0004884234513156116, 0.0009648495470173657, 0.000277561426628381, 0.016814755275845528, 2.0876572307315655e-05, 0.000346250191796571, 0.00013878231402486563, 0.01010726485401392, 0.001817772164940834, 0.00033678754698485136, 0.003393813967704773, 0.00011395616456866264, 0.0002970658824779093, 0.00047808574163354933, 0.005460992455482483, 0.015193209052085876, 1.7646991182118654e-05, 0.045471057295799255, 0.001905765850096941, 0.0018796001095324755, 0.0027368536684662104, 0.018045447766780853, 0.0015031914226710796, 0.0014503088314086199, 0.004213251173496246, 0.01040115486830473, 0.13264435529708862]",1
train_68.png,"[0.0019028245005756617, 0.0024922164157032967, 0.002192192943766713, 0.00345565821044147, 0.0032691298983991146, 0.0016452614217996597, 0.002079716883599758, 0.002016527811065316, 0.011004623025655746, 8.119140693452209e-05, 0.00015162678027991205, 0.00022545986576005816, 6.4889900386333466e-06, 0.04166419431567192, 3.150706470478326e-05, 0.00042526586912572384, 0.006022160407155752, 9.4071205239743e-05, 0.0008554545347578824, 0.019200235605239868, 0.019259780645370483, 0.0004226911987643689, 0.0016854344867169857, 0.000295814941637218, 0.0006259100046008825, 0.0003605684614740312, 0.001319971401244402, 0.0008612449746578932, 0.0035915193147957325, 0.10991605371236801, 0.007744874805212021, 0.11629918217658997]",1
train_69.png,"[0.0028440775349736214, 0.002498497487977147, 0.0018060954753309488, 0.008088143542408943, 0.005092645063996315, 0.0004755911650136113, 0.000804149080067873, 0.000887830916326493, 0.021443314850330353, 0.00034973505535162985, 0.0017231684178113937, 1.801893813535571e-05, 0.005027047358453274, 0.013622347265481949, 1.6877951566129923e-05, 0.0004788685473613441, 0.0156855545938015, 0.00023344568035099655, 0.00042496976675465703, 0.014750748872756958, 0.1999625414609909, 9.997811139328405e-05, 0.006064858753234148, 0.002862826455384493, 0.002689957618713379, 0.0015831771306693554, 0.010302925482392311, 0.00020118174143135548, 0.0049647134728729725, 0.350015252828598, 0.0030466970056295395, 0.5311804413795471]",1
train_7.png,"[0.0016868263483047485, 0.002024788875132799, 0.0014426796697080135, 0.12560230493545532, 0.005890591070055962, 0.005763595923781395, 0.0005106270546093583, 0.00018512055976316333, 0.06397075206041336, 0.0006484335754066706, 0.001796345692127943, 0.00019557663472369313, 0.03823260962963104, 0.002778332680463791, 0.00011637834541033953, 0.0017707175575196743, 0.05014193803071976, 7.197953527793288e-05, 0.0015607038512825966, 0.029893197119235992, 0.1433733105659485, 0.00016703581786714494, 0.003748420625925064, 0.00024721346562728286, 0.005216534249484539, 0.0011736764572560787, 0.0018025804311037064, 0.0004144716076552868, 0.0021725143305957317, 0.020856089890003204, 0.00974704883992672, 0.03749476373195648]",1
train_70.png,"[0.1065700575709343, 0.08348887413740158, 0.002590564778074622, 0.0008025318384170532, 0.0026616426184773445, 0.00042113044764846563, 0.002401454607024789, 0.016326382756233215, 0.11781729012727737, 0.0010804530465975404, 0.0001939245848916471, 0.0003206410037819296, 0.0007817354053258896, 0.19891738891601562, 0.00024465267779305577, 0.00032661156728863716, 0.02244006283581257, 0.0003026884514838457, 0.005504566244781017, 0.4070669114589691, 0.06812278181314468, 0.00016740061983000487, 0.04346264898777008, 0.012661525048315525, 0.10530225187540054, 0.005078165326267481, 0.08823659271001816, 0.01825815625488758, 0.025406701490283012, 0.06314703822135925, 0.0060255564749240875, 0.1199478730559349]",1
train_71.png,"[0.0015939613804221153, 0.0009478653664700687, 0.0034008976072072983, 0.01836553029716015, 0.006526020355522633, 0.011683695018291473, 0.00031548948027193546, 0.00020013238827232271, 0.004355399403721094, 0.005974947474896908, 0.0034007977228611708, 0.000938761280849576, 0.02423952892422676, 0.26031363010406494, 0.0001063603485818021, 0.005517565179616213, 0.04619639739394188, 0.0014747546520084143, 0.011261732317507267, 0.013833314180374146, 0.03786221891641617, 0.0002109012275468558, 0.0010750468354672194, 0.00016273767687380314, 0.003466615919023752, 0.0002948818146251142, 0.00047284504398703575, 0.0009112788829952478, 0.00016084866365417838, 0.10948004573583603, 0.010927191935479641, 0.061675768345594406]",1
train_73.png,"[0.0005641952157020569, 0.0018459837883710861, 0.008868570439517498, 0.0012300338130444288, 0.001321338932029903, 0.0006627219263464212, 0.0018458004342392087, 0.004839044529944658, 0.0149918831884861, 9.367224993184209e-05, 0.0031633530743420124, 0.0007106712437234819, 0.00536094605922699, 0.013128262013196945, 2.4265784304589033e-05, 0.0011287271045148373, 0.04673264920711517, 0.010475571267306805, 0.034427210688591, 0.03227949142456055, 0.13239115476608276, 6.22089792159386e-05, 0.013622475787997246, 0.008978447876870632, 0.002033157041296363, 0.0006736550712957978, 0.013393230736255646, 0.0004006931558251381, 0.00755474204197526, 0.2393895387649536, 0.030214019119739532, 0.050118185579776764]",1
train_74.png,"[0.002225981093943119, 0.0042418306693434715, 0.040976569056510925, 0.0026608584448695183, 0.0018511738162487745, 0.0006430383655242622, 0.00025485351216048, 0.0003204487729817629, 0.0013184838462620974, 0.0012663553934544325, 0.0008136722026392817, 0.000441430980572477, 0.0027429568581283092, 0.058196112513542175, 0.00011730709229595959, 0.0019179831724613905, 0.007304295897483826, 0.0014144876040518284, 0.1524173468351364, 0.21946141123771667, 0.42180129885673523, 8.256116416305304e-06, 0.001244562678039074, 0.0002482133568264544, 0.00031573569867759943, 0.0006057952414266765, 0.0018863511504605412, 0.0005298980395309627, 0.004085041116923094, 0.01661842316389084, 0.0031490344554185867, 0.09613403677940369]",1
train_75.png,"[0.029487688094377518, 0.018435992300510406, 0.0035383771173655987, 0.0194095429033041, 0.0007434359285980463, 0.0005185450427234173, 0.0015238610794767737, 0.0018552602268755436, 0.04022194445133209, 7.272203220054507e-05, 0.0022343851160258055, 7.272700895555317e-05, 0.005278000608086586, 0.004382206127047539, 4.172098124399781e-05, 7.93864019215107e-05, 0.007165443152189255, 0.0003651300794444978, 0.006730224005877972, 0.050988271832466125, 0.09089669585227966, 4.1775569115998223e-05, 0.00976142380386591, 0.0011452415492385626, 0.006464363541454077, 0.0001634511281736195, 0.0043749334290623665, 0.005678401794284582, 0.004799793474376202, 0.01108836941421032, 0.0007811705581843853, 0.20464693009853363]",1
train_76.png,"[0.003968678414821625, 0.0007843635976314545, 3.205728717148304e-05, 0.0020151420030742884, 0.0003450054209679365, 0.0016681193374097347, 0.0011192443780601025, 0.0011955942027270794, 0.027932535856962204, 2.5625733542256057e-05, 0.0004039027262479067, 8.383661042898893e-05, 0.003766575362533331, 0.007418058812618256, 2.711827983148396e-05, 2.0376872271299362e-05, 0.02524307742714882, 4.3204694520682096e-05, 6.30708527751267e-05, 0.014686692506074905, 0.2398560345172882, 3.7601523217745125e-05, 0.004411736037582159, 0.0027299621142446995, 0.006932084448635578, 0.00294426828622818, 0.0011106282472610474, 0.0022872546687722206, 0.020935645326972008, 0.21585381031036377, 0.000925084576010704, 0.029850998893380165]",1
train_77.png,"[0.03974483534693718, 0.02568289451301098, 0.0029316653963178396, 0.0050882985815405846, 0.0011962780263274908, 0.004100807011127472, 0.008838833309710026, 0.003504546359181404, 0.017907431349158287, 0.00013097247574478388, 0.005326880142092705, 4.761538002640009e-05, 0.000633937306702137, 0.021808777004480362, 8.471314504276961e-05, 0.0002612536773085594, 0.009789826348423958, 0.0004122776445001364, 0.0005411818856373429, 0.0291593074798584, 0.3603947162628174, 0.000690851709805429, 0.010029229335486889, 0.0030849704053252935, 0.0365072526037693, 0.0002562555018812418, 0.07149723917245865, 0.007589220069348812, 0.1294589638710022, 0.25851359963417053, 0.03998873755335808, 0.10736113786697388]",1
train_78.png,"[0.007257858756929636, 0.0014590555801987648, 5.9389276430010796e-05, 0.019771046936511993, 0.0056810081005096436, 0.0003763826098293066, 0.0020784963853657246, 0.002133591566234827, 0.046356379985809326, 0.0004531697486527264, 0.00680301059037447, 0.00039821662358008325, 0.035964466631412506, 0.04334096610546112, 0.00010701547580538318, 0.0013949684798717499, 0.002124253660440445, 0.00013432394189294428, 0.00017293222481384873, 0.008520878851413727, 0.2916382849216461, 1.8558821466285735e-05, 0.0018381252884864807, 0.0023541422560811043, 0.00641908124089241, 0.0004542300011962652, 0.01941685751080513, 0.009992512874305248, 0.004061514977365732, 0.4537620544433594, 0.006626017391681671, 0.08747494220733643]",1
train_79.png,"[0.01686520129442215, 0.00689808651804924, 0.002266574651002884, 0.061931807547807693, 0.006664925254881382, 0.0069242012687027454, 0.00099653797224164, 0.0004944078391417861, 0.00828804075717926, 0.00012166600208729506, 0.0009620736236684024, 7.417445885948837e-06, 0.010040422901511192, 0.03475622087717056, 2.0229323126841336e-05, 0.0018207919783890247, 0.009424514137208462, 0.0006765322759747505, 0.0027248458936810493, 0.0007667019963264465, 0.11647036671638489, 0.0001443188521079719, 0.013812372460961342, 0.0035915542393922806, 0.02364850603044033, 0.00013491441495716572, 0.006963836029171944, 0.0006652157753705978, 5.6941527873277664e-05, 0.04837368056178093, 0.01942090503871441, 0.1597253680229187]",1
train_8.png,"[0.011548521928489208, 0.10086415708065033, 0.0003680530935525894, 0.1192048043012619, 0.003931120969355106, 0.02011849731206894, 0.002383921295404434, 0.0003887943457812071, 0.05309028923511505, 0.0002365767431911081, 0.003351509803906083, 1.8304563127458096e-05, 0.020778115838766098, 0.038470588624477386, 5.426871939562261e-05, 0.009259473532438278, 0.040467578917741776, 0.00032541804830543697, 0.0015646055107936263, 0.04448499530553818, 0.15717574954032898, 7.73233114159666e-05, 0.004940826445817947, 0.0015599869657307863, 0.00834447331726551, 0.0006645023822784424, 0.012229392305016518, 0.006274980492889881, 0.0007467670366168022, 0.045176319777965546, 0.040185242891311646, 0.030018910765647888]",1
train_80.png,"[0.02449556067585945, 0.06099945306777954, 0.0008225475903600454, 0.007091328967362642, 0.0036612541880458593, 0.0006792162312194705, 0.001574175083078444, 0.014491332694888115, 0.016619522124528885, 0.0001729200448608026, 0.0010726137552410364, 0.00011357245966792107, 0.009383485652506351, 0.026975149288773537, 6.578664761036634e-05, 0.0026793931610882282, 0.0008667325600981712, 8.531555067747831e-06, 0.00010575249325484037, 0.0024848394095897675, 0.23475252091884613, 5.266122752800584e-05, 0.02851950377225876, 0.006403805688023567, 0.0598098561167717, 0.02032908983528614, 0.2072392702102661, 0.017629994079470634, 0.006183413788676262, 0.07153059542179108, 2.6922672986984253e-05, 0.12660455703735352]",1
train_81.png,"[0.009658897295594215, 0.022270023822784424, 0.0018028970807790756, 0.009173838421702385, 0.014290470629930496, 0.0031836151611059904, 0.004614691250026226, 0.00016723573207855225, 0.011999543756246567, 0.0001847154344432056, 0.00022598367650061846, 0.0005725948722101748, 0.0007894597947597504, 0.09248064458370209, 0.00021332016331143677, 0.0015157170128077269, 0.006478500552475452, 0.00042244954966008663, 1.0058283805847168e-05, 0.004891902208328247, 0.28252285718917847, 6.0318845498841256e-05, 0.028553148731589317, 0.006540526170283556, 0.04861802980303764, 0.004240311216562986, 0.008414000272750854, 0.004289695061743259, 0.0011245859786868095, 0.0011973269283771515, 0.007629211992025375, 0.04255592077970505]",1
train_82.png,"[0.0016371570527553558, 5.706027150154114e-05, 0.0024204072542488575, 0.009750176221132278, 0.0018873047083616257, 0.0007810194510966539, 0.00040551507845520973, 0.00018979329615831375, 0.016241099685430527, 0.00020435969054233283, 0.001609145663678646, 0.0006540516624227166, 0.014025993645191193, 0.00932459905743599, 0.00017348861729260534, 0.004584545269608498, 0.005086464807391167, 0.0008850725716911256, 0.003985594026744366, 0.04336223751306534, 0.029538974165916443, 7.72633939050138e-06, 0.0043989815749228, 0.0011803375091403723, 0.002484085038304329, 0.0009401654824614525, 0.02641446329653263, 0.011941599659621716, 0.002301292959600687, 0.12677434086799622, 0.0073860641568899155, 0.13915839791297913]",1
train_83.png,"[0.0072121466509997845, 0.0003445741022005677, 0.0014916029758751392, 0.0011707661906257272, 0.0041567618027329445, 0.005863280035555363, 0.0009230151772499084, 0.0346493273973465, 0.008098535239696503, 4.7375287977047265e-05, 0.00041552766924723983, 0.0014304057694971561, 0.0026675125118345022, 0.043436743319034576, 2.4154178390745074e-05, 0.0023084082640707493, 0.0007404349744319916, 0.00029954718775115907, 4.814143176190555e-05, 0.018832605332136154, 0.15594454109668732, 0.004632309079170227, 0.0006899542640894651, 0.0012646568939089775, 0.0004860758490394801, 0.0002240536268800497, 0.0036226888187229633, 0.05730665847659111, 0.016084834933280945, 0.03170157968997955, 0.0038955025374889374, 0.03915252909064293]",1
train_84.png,"[0.003928724676370621, 0.003313575405627489, 0.005503550171852112, 0.009639402851462364, 0.00023692287504673004, 0.0011113358195871115, 0.0001600135292392224, 0.0002978072443511337, 0.022090192884206772, 0.0002205753407906741, 0.0017812144942581654, 4.32483502663672e-05, 0.0024267653934657574, 0.004470054991543293, 1.4607139746658504e-06, 0.0006781276897527277, 0.0033288421109318733, 0.0009281127131544054, 0.01101735420525074, 0.11566708981990814, 0.08729009330272675, 7.136810017982498e-05, 0.001011390471830964, 0.0002437219227431342, 0.000425305450335145, 0.000126322585856542, 0.00011283182539045811, 0.00565397460013628, 0.0012950305826961994, 0.0047307368367910385, 0.00015653250738978386, 0.012134194374084473]",1
train_85.png,"[0.010619455017149448, 0.0011370029533281922, 0.004596333485096693, 0.0009293695911765099, 0.0032822382636368275, 0.011860031634569168, 0.02159370854496956, 0.1223507970571518, 0.005698812194168568, 7.235383236547932e-06, 7.714692037552595e-05, 0.0017768127145245671, 0.0003063145559281111, 0.01218435913324356, 3.9442951674573123e-05, 0.00031621474772691727, 0.015937620773911476, 0.0005885657155886292, 0.0009327506413683295, 0.013384819030761719, 0.08734667301177979, 7.453770376741886e-05, 0.001975813414901495, 0.00014278385788202286, 0.0011599002173170447, 0.014894269406795502, 0.01623482070863247, 0.0185569915920496, 0.015284442342817783, 0.06653633713722229, 0.08993718028068542, 0.04089739918708801]",1
train_86.png,"[0.011655660346150398, 0.008425742387771606, 0.0025052959099411964, 0.00011960510164499283, 0.0011164844036102295, 0.00023634545505046844, 0.006843975745141506, 0.07821093499660492, 0.010770458728075027, 8.878155495040119e-05, 0.0004495476605370641, 0.0012935323175042868, 0.0035968320444226265, 0.029415877535939217, 7.524817192461342e-05, 0.0008310852572321892, 0.003937939181923866, 3.5466800909489393e-06, 0.0002119879936799407, 0.01441727764904499, 0.14994198083877563, 0.0001670288183959201, 0.015763532370328903, 0.001009020023047924, 0.0013005126966163516, 0.006259343586862087, 0.021891510114073753, 0.15976382791996002, 0.003045913763344288, 0.07283848524093628, 0.039186373353004456, 0.26433616876602173]",1
train_87.png,"[0.010261447168886662, 0.07167939096689224, 0.012724148109555244, 0.007533935364335775, 0.0035695601254701614, 0.0033171570394188166, 0.0051331245340406895, 0.00270831398665905, 0.023452993482351303, 0.00024205713998526335, 0.00481152068823576, 0.00011073530185967684, 0.003454110585153103, 0.047851577401161194, 6.124682840891182e-06, 0.00017596944235265255, 0.02603125013411045, 0.0010029271943494678, 0.04317432641983032, 0.30620142817497253, 0.11998114734888077, 0.00024975312408059835, 0.0017414819449186325, 0.0015319825615733862, 0.000765192206017673, 0.0009474053513258696, 0.03089987300336361, 0.027615323662757874, 0.04438146576285362, 0.09412189573049545, 0.015740737318992615, 0.056120917201042175]",1
train_88.png,"[0.07742787897586823, 0.13284853100776672, 0.00225238548591733, 0.010108268819749355, 0.0021327161230146885, 0.0006531458930112422, 0.0007652216008864343, 0.003533260663971305, 0.060426853597164154, 0.0006812969222664833, 0.0017276611179113388, 0.00021767523139715195, 0.006940707564353943, 0.04450732469558716, 0.0005102911964058876, 0.0013875465374439955, 0.001335787121206522, 0.000604322412982583, 0.00719813909381628, 0.17972032725811005, 0.041739948093891144, 0.00010017007298301905, 0.09455932676792145, 0.03222380951046944, 0.01107608713209629, 0.009332498535513878, 0.3348499834537506, 0.03422592952847481, 0.01512574777007103, 0.365773469209671, 0.028047479689121246, 0.16098442673683167]",1
train_89.png,"[0.0009898107964545488, 0.0014019166119396687, 0.008944148197770119, 0.00645717978477478, 0.006541003007441759, 0.0025395203847438097, 0.000245779927354306, 0.0004809146048501134, 0.026565270498394966, 0.0017511150799691677, 0.0032006478868424892, 9.297598444391042e-05, 0.006236882880330086, 0.003063693642616272, 5.147240881342441e-05, 0.002235217485576868, 0.0011407770216464996, 0.0027534659020602703, 0.03692922741174698, 0.06479039788246155, 0.07245888561010361, 7.811019168002531e-05, 0.002127776388078928, 0.0004012593417428434, 0.0001757551362970844, 0.00013207827578298748, 0.0015495284460484982, 0.0013471358688548207, 0.000844172143843025, 0.036018840968608856, 0.0024051317013800144, 0.04757276177406311]",1
train_9.png,"[0.007429871708154678, 0.009227496571838856, 0.001447997521609068, 0.02536521665751934, 0.0016671655466780066, 0.0004765717312693596, 0.0010048006661236286, 0.0003882839810103178, 0.0383184552192688, 4.351012466941029e-05, 0.0002619640436023474, 1.822522608563304e-05, 0.0015265722759068012, 0.005031349137425423, 4.54065011581406e-05, 0.00039565516635775566, 0.01895909383893013, 0.00010095920879393816, 0.0020457920618355274, 0.041888028383255005, 0.24875310063362122, 1.5091540262801573e-05, 0.0034571595024317503, 0.0004110652080271393, 0.0006264877156354487, 0.007380340248346329, 0.020052332431077957, 0.00021852459758520126, 0.004039311781525612, 0.32045355439186096, 0.0239796731621027, 0.10982717573642731]",1
train_90.png,"[0.01662462204694748, 0.018475886434316635, 0.003998304717242718, 0.017186239361763, 0.0013801404275000095, 0.0006518845912069082, 0.00013612001203000546, 0.0015329562593251467, 0.09995575994253159, 2.407901774859056e-05, 0.0010344123002141714, 0.0001228676992468536, 0.0047033485025167465, 0.005831556394696236, 0.00014595547690987587, 8.428003638982773e-05, 0.009016689844429493, 5.7659257436171174e-05, 0.0004718279233202338, 0.03014034777879715, 0.061475932598114014, 6.397539982572198e-05, 0.022678887471556664, 0.00012813846115022898, 0.005873900838196278, 0.0005541881546378136, 0.0008066259324550629, 0.0007422948256134987, 0.02747553214430809, 0.03954477608203888, 0.014656963758170605, 0.09168657660484314]",1
train_91.png,"[0.011328481137752533, 0.004931463394314051, 0.007740998640656471, 0.001109708333387971, 0.0016532929148525, 0.0010458007454872131, 0.0015962868928909302, 0.0004914924502372742, 0.035424601286649704, 6.379569822456688e-05, 0.000654153001960367, 0.0004390760441310704, 0.001112454803660512, 0.03960266336798668, 6.453398964367807e-05, 0.0022884493228048086, 0.06178899109363556, 0.00048602838069200516, 0.002307907911017537, 0.04161737486720085, 0.2047099471092224, 5.5434640671592206e-05, 0.003585498547181487, 0.0005851885653100908, 1.78663176484406e-05, 0.0010793800465762615, 0.056717149913311005, 0.007084238342940807, 0.022067151963710785, 0.0516817569732666, 0.01894652470946312, 0.21966290473937988]",1
train_92.png,"[0.015954218804836273, 0.04267070069909096, 0.009541286155581474, 0.11455558985471725, 0.015998192131519318, 0.01424824446439743, 0.004117757081985474, 0.004392827395349741, 0.033998824656009674, 0.0021173632703721523, 0.017320623621344566, 0.0007777591235935688, 0.13468152284622192, 0.043520182371139526, 0.00017169998318422586, 0.019337043166160583, 0.04491575062274933, 0.0004556427011266351, 0.002360606100410223, 0.022772718220949173, 0.11693725734949112, 0.000416625349316746, 0.020973272621631622, 0.013631359674036503, 0.024778610095381737, 0.0002136839902959764, 0.04728620871901512, 0.020154841244220734, 0.012988206930458546, 0.06040984019637108, 0.004343920387327671, 0.4748668670654297]",1
train_93.png,"[0.0003634252352640033, 0.0018708844436332583, 0.006345832720398903, 0.00556254293769598, 0.0022693155333399773, 0.002377556636929512, 0.000524415576364845, 0.0003728462615981698, 0.015971316024661064, 0.0009001310099847615, 0.0013982541859149933, 2.803746610879898e-06, 0.015427656471729279, 0.049386754631996155, 4.4996748329140246e-05, 0.0005394149338826537, 0.0032210685312747955, 0.0017903194529935718, 0.06956624984741211, 0.040171146392822266, 0.04588176682591438, 1.560157397761941e-05, 0.0006232900195755064, 0.00023674694239161909, 0.0009217248880304396, 0.0007238698890432715, 0.0015569706447422504, 0.0017003813991323113, 0.0014031201135367155, 0.005567027721554041, 0.007007557898759842, 0.021029919385910034]",1
train_94.png,"[0.0020337034948170185, 0.0020691948011517525, 0.025208137929439545, 0.007244511507451534, 0.0004401830956339836, 0.0019294454250484705, 0.00044456752948462963, 0.0037066827062517405, 0.1228484958410263, 0.00017368356930091977, 0.0014988072216510773, 0.0003959761234000325, 0.0018806178122758865, 0.04435330629348755, 6.38916390016675e-07, 8.541776333004236e-05, 0.03128959983587265, 0.0006324107525870204, 0.017598867416381836, 0.13054347038269043, 0.032452791929244995, 3.0672508728457615e-05, 0.0051062824204564095, 0.0002879487001337111, 0.0005671611870639026, 0.0005325725069269538, 0.000807806383818388, 0.005453243386000395, 0.0054855626076459885, 0.011570898815989494, 0.012781240977346897, 0.1923210322856903]",1
train_95.png,"[0.008384760469198227, 0.003958087880164385, 0.006414321251213551, 0.16842514276504517, 0.00032247044146060944, 0.0065088733099401, 0.0006067077629268169, 0.0008872158359736204, 0.002923130989074707, 0.004705297760665417, 0.011896091513335705, 3.553772694431245e-05, 0.034639906138181686, 0.025339879095554352, 0.00010220182593911886, 0.018706955015659332, 0.02111964114010334, 0.0001232281792908907, 0.0010330043733119965, 0.056398097425699234, 0.15936855971813202, 0.00010016374289989471, 0.025021228939294815, 0.00779074477031827, 0.010216563940048218, 0.0024064239114522934, 0.011063547804951668, 0.0110390093177557, 0.0005576970288529992, 0.07811295986175537, 0.0012690667062997818, 0.15665075182914734]",1
train_96.png,"[0.0010693375952541828, 0.00022123876260593534, 0.008913309313356876, 0.008615028113126755, 0.011299587786197662, 0.0005762958899140358, 0.0017812538426369429, 0.0016762075247243047, 0.006463398225605488, 0.00019871717086061835, 0.0008881738758645952, 0.0004981393576599658, 0.028596363961696625, 0.025473013520240784, 0.0003135752631351352, 0.0010010055266320705, 0.006957346573472023, 0.0017832540906965733, 0.014016996137797832, 0.09107048809528351, 0.24639081954956055, 8.579379937145859e-06, 0.00047341675963252783, 0.00013461493654176593, 0.0003559765173122287, 0.0017726345686241984, 0.0017692339606583118, 0.0001541560050100088, 0.0023339902982115746, 0.057212963700294495, 0.007627636194229126, 0.1063687652349472]",1
train_97.png,"[0.01743578165769577, 0.04932089149951935, 0.0016474463045597076, 0.02037675678730011, 0.0026515366043895483, 0.00010981271043419838, 0.0015929385554045439, 0.0012907824711874127, 0.019744504243135452, 0.0001634328655200079, 0.00021009123884141445, 0.00012504355981945992, 0.030715834349393845, 0.006996702402830124, 0.00019054299627896398, 0.0029552988708019257, 0.0017321370542049408, 0.00042217998998239636, 0.0016614098567515612, 0.054241470992565155, 0.20184971392154694, 9.938620496541262e-05, 0.030273113399744034, 0.0012469636276364326, 0.018287332728505135, 0.012825747020542622, 0.1148332729935646, 0.03038748912513256, 0.0016707642935216427, 0.000898115336894989, 0.008523769676685333, 0.09403672814369202]",1
train_98.png,"[0.0002190044615417719, 0.00010353920515626669, 0.004827126860618591, 0.014100365340709686, 0.005442444235086441, 0.000784483621828258, 0.0003213112067896873, 4.6404951717704535e-05, 0.004865259863436222, 0.00043219837243668735, 7.958844071254134e-05, 0.0008035628125071526, 0.009256995283067226, 0.11392177641391754, 0.00010213206405751407, 0.006003134418278933, 0.15328851342201233, 0.0007306290208362043, 0.0062071792781353, 0.013243511319160461, 0.25259748101234436, 4.766956408275291e-06, 0.0013256095116958022, 0.0007512845331802964, 0.0010870210826396942, 0.000785002950578928, 0.07506655901670456, 0.0018316812347620726, 0.0005174237885512412, 0.032285209745168686, 0.0037260884419083595, 0.369379460811615]",1
train_99.png,"[0.0061859311535954475, 0.0010641368571668863, 0.0005712183192372322, 0.006980294361710548, 0.013366401195526123, 4.632130730897188e-05, 0.0001240234705619514, 0.00046303431736305356, 0.005217868834733963, 0.003002169309183955, 0.010360288433730602, 0.0021735792979598045, 0.01239174697548151, 0.023200441151857376, 0.00047881502541713417, 0.02211356721818447, 0.0009816773235797882, 0.002528817392885685, 0.011140746995806694, 0.16574321687221527, 0.1639784425497055, 0.00021219978225417435, 0.015008488669991493, 0.001858770614489913, 0.016840694472193718, 0.009446674957871437, 0.01875142753124237, 0.02435433305799961, 0.0021786116994917393, 0.04526747390627861, 0.00014285743236541748, 0.16871491074562073]",1
train_100_aug_0.jpg,"[0.00011374079622328281, 9.562791092321277e-06, 6.865942850708961e-05, 0.0002826061099767685, 0.0006405189633369446, 1.2387579772621393e-05, 2.2035965230315924e-05, 3.4499389585107565e-06, 0.0009001223370432854, 2.0033330656588078e-06, 2.49783624894917e-07, 6.639573257416487e-06, 1.953449100255966e-06, 0.0026942119002342224, 2.804015821311623e-06, 6.377685349434614e-05, 0.00010192301124334335, 2.7694390155375004e-05, 3.155681770294905e-05, 0.0008661486208438873, 0.0004980489611625671, 2.9058210202492774e-06, 1.9265571609139442e-05, 5.904497811570764e-06, 0.00011744856601580977, 4.8709509428590536e-05, 0.00014681275933980942, 1.0555260814726353e-05, 2.3198925191536546e-05, 0.0009459443390369415, 0.001189524307847023, 0.0014206171035766602]",0
train_101_aug_0.jpg,"[3.574276342988014e-05, 3.537442535161972e-05, 3.5842414945364e-05, 0.0001511070877313614, 0.00011784862726926804, 5.021970719099045e-05, 7.742783054709435e-06, 0.00010753772221505642, 0.0001396695151925087, 5.028268788009882e-06, 1.4808028936386108e-05, 3.8198340917006135e-06, 0.0001721661537885666, 0.003192722797393799, 4.592206096276641e-06, 1.9752769730985165e-05, 0.0002307537943124771, 5.564914317801595e-06, 9.802659042179585e-05, 0.001256994903087616, 0.0053344666957855225, 2.7518835850059986e-06, 2.930872142314911e-05, 4.21976437792182e-06, 5.9112440794706345e-05, 1.750979572534561e-05, 3.2953452318906784e-05, 2.609333023428917e-06, 1.1849217116832733e-05, 0.0008230879902839661, 0.00023446790874004364, 0.0002643279731273651]",0
